"weight","new_entrepreneur","established_entrepreneur","knows_entrepreneur","local_opportunity","entrepreneurial_skill","fear_of_failure","wants_entrepreneurship","respects_entrepreneurship","follows_entrepreneurship","future_startup","discontinued_business","discontinued_business_continuation","is_investor","investment","investment_relationship","gender","age_range","household_size","household_income","education","new_entrepreneur_industry","established_entrepreneur_industry","new_entrepreneur_new_jobs","established_entrepreneur_new_jobs","established_entrepreneur_owners","new_entrepreneur_owners","new_entrepreneur_external_sales","established_entrepreneur_external_sales","new_entrepreneur_innovation","year","new_entrepreneur_local_innovation","new_entrepreneur_employees","established_entrepreneur_employees","race","region"
0.965965384,"No","Yes","No",NA,NA,"Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,NA,"Completed College/University",NA,"AGRICULTURE,FORESTRY,FISHING",NA,0,4,NA,NA,NA,NA,"2015",NA,NA,3,"White","Pacific Southwest"
1.160812559,"No","No","No","No",NA,"Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","25-34",5,"$75,000 to under $100,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Southeast"
0.941175055,"No","No","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",3,"$50,000 to under $75,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.798046632,"No","No","No",NA,"Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$25,000 to under $35,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.986394901,"No","No","Yes",NA,"Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",5,"$35,000 to under $50,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.878241312,"No","No","Yes",NA,"Yes","Yes",NA,NA,NA,"Yes","No",NA,"No",NA,NA,"female","25-34",3,"$100,000 to under $150,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Pacific Southwest"
1.160812559,"No","Yes","No",NA,"No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","25-34",6,"Over $200,000","Completed College/University",NA,"ADMINISTRATIVE SERVICES",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,45,"White","Southeast"
1.038343087,"No","No","No",NA,NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","25-34",2,NA,"Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.295425011,"No","Yes","Yes","No","Yes","No",NA,NA,NA,"Yes","No",NA,"Yes",NA,"A friend or neighbor, or","female","55-64",1,"$15,000 to under $25,000","Some College/University",NA,"PROFESSIONAL SERVICES",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,0,"White","Pacific Southwest"
0.986394901,"No","No","No","Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,NA,"Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.674020282,"No","No","No","Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$150,000 to under $200,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.277370467,"No","Yes","Yes",NA,"Yes","No",NA,NA,NA,"Yes","No",NA,"Yes",NA,"A work colleague","male","55-64",1,"Over $200,000","Completed College/University",NA,"PROFESSIONAL SERVICES",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,2,"White","Southeast"
0.674020282,"No","No","Yes","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$150,000 to under $200,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.84827924,"No","No","No","No","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",6,"$15,000 to under $25,000","None/Less than High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Hispanic","Great Lakes"
1.083580419,"No","No","No",NA,"No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",3,"$150,000 to under $200,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","New England"
0.798046632,"No","No","No","Yes",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",1,"$50,000 to under $75,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.017786633,"No","No","Yes",NA,"Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",3,"$150,000 to under $200,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.941175055,"No","No","No","No",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$35,000 to under $50,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.814409085,"No","No","Yes",NA,"Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",6,"$100,000 to under $150,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.027241125,"No","No","No","No",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,"$100,000 to under $150,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.027241125,"No","No","Yes","No","Yes","No",NA,NA,NA,"No","No",NA,"Yes",NA,"Close family member, such as a spouse, brother, child, parent, or grandchild","female","45-54",4,"$100,000 to under $150,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.941175055,"No","No","No","No","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",8,"Under $15,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.798046632,"No","No","No",NA,"Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$75,000 to under $100,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.798046632,"No","Yes","No","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$35,000 to under $50,000","Some College/University",NA,"AGRICULTURE,FORESTRY,FISHING",NA,0,2,NA,NA,NA,NA,"2015",NA,NA,0,"White","Great Lakes"
1.193705039,"No","No","No",NA,"Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",1,NA,"Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","New England"
0.965965384,"Yes","No","No",NA,NA,"Yes",NA,NA,NA,"Yes","No",NA,"No",NA,NA,"female","45-54",4,"$150,000 to under $200,000","Degree Graduate (Master's or PhD)","GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,4,NA,NA,3,"None",NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.782324406,"No","No","No","Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","18-24",2,NA,"Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.878241312,"No","No","No","No","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","25-34",4,"$75,000 to under $100,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Pacific Southwest"
1.124423718,"No","No","No","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",3,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Southeast"
0.979195256,"No","No","No","Yes","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",2,"$15,000 to under $25,000","None/Less than High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Hispanic","Pacific Southwest"
1.038343087,"No","No","No","Yes","No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","25-34",1,"Under $15,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.295425011,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$15,000 to under $25,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
1.289585554,"No","No","No",NA,NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","35-44",2,"$15,000 to under $25,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.762213451,"Yes","No","No","Yes","Yes","No",NA,NA,NA,"Yes","No",NA,"No",NA,NA,"male","35-44",1,"Under $15,000","Some College/University","RETAIL TRADE, HOTELS & RESTAURANTS",NA,5,NA,NA,1,"Under 25%",NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.941175055,"No","No","No",NA,"Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",3,"$75,000 to under $100,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.814409085,"No","No","No","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",1,"Under $15,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.168561722,"No","No","No","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",5,"Under $15,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Southeast"
0.965965384,"No","No","Yes","No","Yes","No",NA,NA,NA,"No","No",NA,"Yes",NA,"Close family member, such as a spouse, brother, child, parent, or grandchild","female","45-54",4,"$75,000 to under $100,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.941175055,"No","No","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"Under $15,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"Southeast"
0.762213451,"No","No","No",NA,"No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","35-44",2,"$15,000 to under $25,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.674020282,"No","No","No","Yes","Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",1,"$15,000 to under $25,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Other","Great Lakes"
1.124423718,"No","No","No","No",NA,"No",NA,NA,NA,NA,"No",NA,"Yes",NA,"A friend or neighbor, or","male","45-54",2,"$50,000 to under $75,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.941175055,"No","No","Yes",NA,NA,NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",3,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.948166244,"No","No","No","No","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,NA,"Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"Pacific Southwest"
0.986394901,"No","No","No",NA,"No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,NA,"Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.963587002,"Yes","No","Yes","Yes","Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","35-44",2,"$75,000 to under $100,000","Completed College/University","INFORMATION AND COMMUNICATION",NA,2,NA,NA,1,"Under 25%",NA,NA,"2015",NA,0,NA,"White","Southeast"
1.083580419,"No","No","Yes","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",2,"$75,000 to under $100,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Hispanic","New England"
0.84827924,"No","No","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",3,"$75,000 to under $100,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.878241312,"No","No","No","Yes","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","25-34",2,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
1.277370467,"No","No","Yes","No","Yes","No",NA,NA,NA,"No","No",NA,"Yes",NA,"A friend or neighbor, or","male","55-64",2,"$75,000 to under $100,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.965965384,"No","Yes","Yes","No","Yes","No",NA,NA,NA,"No","No",NA,"Yes",NA,NA,"female","45-54",4,"Over $200,000","Some College/University",NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,4,"Other","Pacific Southwest"
0.948166244,"No","No","No","No","Yes","No",NA,NA,NA,"Yes","No",NA,"No",NA,NA,"male","55-64",2,"$75,000 to under $100,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Other","Pacific Southwest"
0.986394901,"No","No","No","No","Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",3,"$100,000 to under $150,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.277370467,"No","No","No","No","Yes","Yes",NA,NA,NA,"Yes","No",NA,"No",NA,NA,"male","55-64",6,"$50,000 to under $75,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.986394901,"No","No","No",NA,"No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",2,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.674020282,"No","Yes","No","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",4,"$100,000 to under $150,000","Completed College/University",NA,"MINING,CONSTRUCTION",NA,0,2,NA,NA,NA,NA,"2015",NA,NA,1,"White","Great Lakes"
0.941175055,"No","No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,"female","55-64",1,"$15,000 to under $25,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.798046632,"No","No","Yes",NA,"No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$50,000 to under $75,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.124423718,"No","No","No","No","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",1,"$50,000 to under $75,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.027241125,"No","Yes","No",NA,"Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",6,"$75,000 to under $100,000","Completed College/University",NA,"INFORMATION AND COMMUNICATION",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,0,"White","Southeast"
0.965965384,"No","No","No","No",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,"$150,000 to under $200,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.941175055,"Yes","No","No","No","Yes","No",NA,NA,NA,"No","Yes","No","No",NA,NA,"female","55-64",4,"$35,000 to under $50,000","Some College/University","GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,-4,NA,NA,10,"None",NA,NA,"2015",NA,10,NA,"White","Southeast"
0.986394901,"No","No","Yes","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",3,"$100,000 to under $150,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.84827924,"No","No","No","No",NA,NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",5,"Under $15,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Great Lakes"
0.84827924,"No","No","No",NA,NA,"Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",NA,NA,"Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.84827924,"No","No","Yes","No","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",6,NA,"Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.941175055,"Yes","No","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$150,000 to under $200,000","Completed College/University","MANUFACTURING",NA,1,NA,NA,1,"Under 25%",NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.674020282,"No","No","No","No",NA,NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",1,"$25,000 to under $35,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Great Lakes"
1.277370467,"No","No","No","No",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",3,"$50,000 to under $75,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.277370467,"No","No","No",NA,"Yes",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,"male","55-64",5,"$75,000 to under $100,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Southeast"
1.083580419,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",1,"Under $15,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","New England"
0.84827924,"No","No","No","Yes",NA,"Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",3,NA,"Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.168561722,"No","No","Yes",NA,NA,NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",6,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.948166244,"No","No","Yes","Yes",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$150,000 to under $200,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Hispanic","Pacific Southwest"
1.027241125,"No","No","No","No",NA,"Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",2,NA,"Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.941175055,"No","No","No","No","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",NA,"$50,000 to under $75,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.986394901,"No","No","No",NA,"No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",2,NA,"Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Other","Great Lakes"
0.674020282,"Yes","No","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,NA,"Degree Graduate (Master's or PhD)","PERSONAL/CONSUMER SERVICE ACTIVITIES",NA,10,NA,NA,1,"25 to 75%",NA,"Yes","2015",NA,NA,NA,NA,"Great Lakes"
0.948166244,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",1,"Under $15,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Black","Pacific Southwest"
1.277370467,"No","No","No","No",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$35,000 to under $50,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.963587002,"No","No","No",NA,"Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","35-44",4,"$75,000 to under $100,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.941175055,"No","Yes","No",NA,"No","Yes",NA,NA,NA,"No","Yes","No","No",NA,NA,"female","55-64",2,"$75,000 to under $100,000","Degree Graduate (Master's or PhD)",NA,"MINING,CONSTRUCTION",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,0,"White","Southeast"
0.948166244,"No","No","No",NA,"No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$100,000 to under $150,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.798046632,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$100,000 to under $150,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.176634508,"No","No","No","No","No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"male","25-34",3,"$35,000 to under $50,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.295425011,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",1,"$75,000 to under $100,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.84827924,"No","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",1,"$50,000 to under $75,000","Degree Graduate (Master's or PhD)",NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,NA,1,NA,NA,NA,NA,"2015",NA,NA,1,"White","Great Lakes"
0.814409085,"No","Yes","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",3,"$50,000 to under $75,000","None/Less than High School",NA,"WHOLESALE TRADE",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,1,"White","Great Lakes"
1.295425011,"No","No","Yes","No","No","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,NA,"Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"Pacific Southwest"
0.798046632,"No","No","No",NA,"Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$50,000 to under $75,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.941175055,"No","No","No",NA,"Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$35,000 to under $50,000","Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
1.277370467,"No","No","No","Yes","No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",2,"$35,000 to under $50,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.963587002,"No","Yes","Yes","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","35-44",3,"$100,000 to under $150,000","Completed College/University",NA,"FINANCIAL INTERMEDIATION, REAL ESTATE",NA,0,1,NA,NA,NA,NA,"2015",NA,NA,1,"Hispanic","Southeast"
0.948166244,"Yes","No","Yes","No","Yes","No",NA,NA,NA,"Yes","No",NA,"Yes",NA,"Close family member, such as a spouse, brother, child, parent, or grandchild","male","55-64",7,"Over $200,000","Completed High School","UTILISATION, TRANSPORT, STORAGE",NA,4,NA,NA,1,"None",NA,"Yes","2015",NA,NA,NA,"White","Pacific Southwest"
1.277370467,"No","No","Yes","No",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,"male","55-64",1,"$50,000 to under $75,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.84827924,"No","No","No",NA,"No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","35-44",3,"$35,000 to under $50,000","Completed High School",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
0.674020282,"No","No","No",NA,"No",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$50,000 to under $75,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.295425011,"No","No","No",NA,"No","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,"$75,000 to under $100,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Pacific Southwest"
0.674020282,"No","No","No","Yes","Yes","Yes",NA,NA,NA,"No","No",NA,"No",NA,NA,"female","55-64",2,NA,"Completed College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"Other","Great Lakes"
1.027241125,"No","No","No","No","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","45-54",4,NA,"Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Southeast"
0.814409085,"No","No","Yes","Yes",NA,"No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",2,"$150,000 to under $200,000","Degree Graduate (Master's or PhD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
1.199458229,"No","No","No","Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"female","25-34",2,"$25,000 to under $35,000","Some College/University",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"White","Great Lakes"
